arch,bin,func,depth
aarch64,cp,dbg.copy,7
aarch64,pinky,dbg.quotearg_style_mem,3
aarch64,cp,dbg.hash_insert,2
aarch64,pinky,dbg.x2realloc,0
aarch64,cksum,dbg.quotearg_buffer_restyled,0
aarch64,pinky,dbg.close_stdout,0
aarch64,cksum,sym.x2nrealloc,0
aarch64,pinky,sym.xcalloc,2
aarch64,cksum,dbg.ximemdup,2
aarch64,cksum,dbg.sha224_read_ctx,2
aarch64,cp,dbg.do_copy,0
aarch64,pinky,sym.version_etc_va,4
aarch64,cksum,sym.quotearg_char,2
aarch64,pinky,dbg.read_utmp,0
aarch64,cp,dbg.hash_remove,9
aarch64,cksum,dbg.quotearg_alloc_mem,2
aarch64,cp,dbg.fd_safer,2
aarch64,cksum,sym.quotearg_n_custom,3
aarch64,cksum,sym.ximalloc,2
aarch64,cp,dbg.triple_compare_ino_str,3
aarch64,cksum,sym.quotearg_n_style_mem,3
aarch64,pinky,dbg.print_long_entry,0
aarch64,cp,dbg.quotearg_colon,2
aarch64,pinky,dbg.xnmalloc,2
aarch64,cp,sym.quotearg_n_style,3
aarch64,cp,dbg.xstrdup,2
aarch64,pinky,dbg.print_entry,0
aarch64,cksum,dbg.quotearg_colon_mem,2
aarch64,pinky,sym.register_tm_clones,2
aarch64,cp,dbg.openat_safer,2
aarch64,cp,sym.quotearg_char_mem,2
aarch64,pinky,dbg.canon_host,4
aarch64,cp,dbg.xizalloc,2
aarch64,pinky,sym.call_weak_fn,2
aarch64,pinky,dbg.quotearg_alloc_mem,2
aarch64,cp,dbg.create_hole,4
aarch64,cksum,sym.digest_file.constprop.0,0
aarch64,pinky,sym.xicalloc,2
aarch64,cksum,dbg.human_options,0
aarch64,pinky,dbg.xstrdup,2
aarch64,cp,dbg.force_symlinkat,0
aarch64,pinky,dbg.rpl_fseeko,4
aarch64,cksum,sym.__sfp_handle_exceptions,2
aarch64,cksum,sym.sm3_finish_ctx,2
aarch64,cp,dbg.rpl_fcntl,0
aarch64,cp,dbg.re_protect,0
aarch64,cksum,dbg.output_crc,2
aarch64,cksum,dbg.quotearg_style_mem,3
aarch64,cksum,sym.xmemdup,2
aarch64,cksum,dbg.set_program_name,0
aarch64,cp,dbg.close_stream,0
aarch64,cksum,dbg.argmatch_invalid,2
aarch64,cp,dbg.emit_verbose,2
aarch64,cksum,dbg.setlocale_null_r,0
aarch64,cp,sym.call_weak_fn,2
aarch64,cp,sym.__do_global_dtors_aux,4
aarch64,cksum,dbg.x2realloc,0
aarch64,cksum,dbg.blake2b_init_param,2
aarch64,cp,sym.set_custom_quoting,2
aarch64,cksum,dbg.close_stream,0
aarch64,cksum,dbg.sha256_read_ctx,2
aarch64,cp,dbg.xzalloc,2
aarch64,cksum,sym.cksum_slice8,2
aarch64,cp,dbg.quotearg_colon_mem,2
aarch64,cksum,dbg.xnrealloc,0
aarch64,cksum,sym.version_etc_va,4
aarch64,cp,dbg.record_file,4
aarch64,cp,dbg.gen_tempname,2
aarch64,cksum,dbg.__xargmatch_internal,0
aarch64,cp,sym.set_simple_backup_suffix,0
aarch64,cksum,dbg.sha512_read_ctx,2
aarch64,cp,dbg.opendir_safer,5
aarch64,cp,dbg.safe_write,3
aarch64,cksum,dbg.umaxtostr,2
aarch64,cp,dbg.hash_clear,7
aarch64,cksum,dbg.rpl_fflush,2
aarch64,cp,dbg.yesno,4
aarch64,cp,dbg.quotearg_free,4
aarch64,cksum,dbg.sm3_buffer,2
aarch64,cksum,sym.xcalloc,2
aarch64,cp,sym.quotearg_n_custom_mem,3
aarch64,cp,dbg.dest_info_init,2
aarch64,cp,dbg.full_write,5
aarch64,cksum,sym.sm3_read_ctx,2
aarch64,cp,sym.xicalloc,2
aarch64,cksum,sym.print_filename,0
aarch64,cp,dbg.quotearg_n_options,6
aarch64,cksum,dbg.quotearg_free,4
aarch64,cksum,dbg.version_etc_ar,4
aarch64,cp,dbg.backupfile_internal,0
aarch64,cksum,sym.quotearg_n_custom_mem,3
aarch64,cp,dbg.triple_compare,2
aarch64,cksum,dbg.xinmalloc,2
aarch64,cp,dbg.argmatch_valid,0
aarch64,cp,dbg.renameatu,0
aarch64,cksum,dbg.blake2b_final,4
aarch64,cp,dbg.hash_get_first,5
aarch64,cksum,sym.shaxxx_stream.constprop.0_1,0
aarch64,cksum,sym.shaxxx_stream.constprop.0,0
aarch64,cp,dbg.rpl_fseeko,4
aarch64,cksum,dbg.xzalloc,2
aarch64,cp,dbg.version_etc_arn,0
aarch64,cksum,sym.cksum_slice8.part.0,6
aarch64,cksum,dbg.sha1_stream,0
aarch64,cksum,sym.argmatch_exact,4
aarch64,pinky,dbg.quotearg_buffer_restyled,0
aarch64,pinky,dbg.quotearg_custom_mem,3
aarch64,cksum,sym.blake2b_update.part.0,5
aarch64,cp,dbg.areadlink_with_size,0
aarch64,cksum,sym.quotearg_n_style,3
aarch64,pinky,dbg.version_etc_arn,0
aarch64,cp,sym.set_owner.isra.0,0
aarch64,cksum,sym.xicalloc,2
aarch64,pinky,dbg.rpl_mbrtowc,2
aarch64,cksum,dbg.usage,0
aarch64,pinky,dbg.xirealloc,2
aarch64,cksum,sym.set_custom_quoting,2
aarch64,cksum,dbg.quotearg_style,3
aarch64,pinky,dbg.xinmalloc,2
aarch64,cp,dbg.streamsavedir,0
aarch64,cksum,sym.quotearg_char_mem,2
aarch64,pinky,dbg.hard_locale,4
aarch64,pinky,dbg.xpalloc,0
aarch64,cp,dbg.usage,0
aarch64,cksum,dbg.blake2b_init_key,0
aarch64,pinky,dbg.xzalloc,2
aarch64,cksum,sym.deregister_tm_clones,2
aarch64,pinky,dbg.version_etc,0
aarch64,cp,sym.xcalloc,2
aarch64,cksum,sym.__letf2,0
aarch64,pinky,dbg.quotearg_free,4
aarch64,cksum,dbg.sm3_stream,6
aarch64,pinky,sym.quotearg_n_custom_mem,3
aarch64,cp,dbg.set_file_security_ctx,2
aarch64,cp,dbg.forget_created,2
aarch64,pinky,dbg.locale_charset,2
aarch64,cksum,dbg.xizalloc,2
aarch64,pinky,sym.set_custom_quoting,2
aarch64,cp,dbg.mdir_name,4
aarch64,pinky,dbg.extract_trimmed_name,3
aarch64,cp,dbg.copy_acl,4
aarch64,pinky,sym.__do_global_dtors_aux,4
aarch64,cp,sym.set_process_security_ctx,4
aarch64,cksum,dbg.argmatch_to_argument,4
aarch64,pinky,dbg.xcharalloc,2
aarch64,cp,dbg.try_tempname_len,0
aarch64,pinky,sym.canon_host_r,4
aarch64,cp,dbg.hash_pjw,4
aarch64,cksum,sym.__fixunstfdi,0
aarch64,cksum,dbg.rpl_fseeko,4
aarch64,cp,sym.quotearg_n_custom,3
aarch64,pinky,sym.quotearg_n_style,3
aarch64,cksum,dbg.fopen_safer,0
aarch64,cksum,dbg.blake2b_init,2
aarch64,cp,dbg.close_stdin,0
aarch64,cksum,dbg.quotearg_custom,3
aarch64,cp,sym.version_etc_va,4
aarch64,cp,sym.quotearg_n_style_mem,3
aarch64,cp,sym.xrealloc,2
aarch64,cksum,dbg.output_bsd,2
aarch64,cp,dbg.main,0
aarch64,cp,dbg.set_program_name,0
aarch64,cp,dbg.version_etc_ar,4
aarch64,cp,dbg.qcopy_acl,2
aarch64,cp,dbg.fdutimensat,0
aarch64,touch,sym.quotearg_char_mem,2
aarch64,cp,dbg.hash_init,2
aarch64,touch,sym.xmemdup,2
aarch64,touch,dbg.xnmalloc,2
aarch64,touch,dbg.version_etc,0
aarch64,touch,dbg.fd_reopen,2
aarch64,touch,dbg.printf_parse,0
aarch64,touch,dbg.quotearg_custom,3
aarch64,touch,sym.register_tm_clones,2
aarch64,touch,sym.tzfree,6
aarch64,touch,fcn.0000fcd8,0
aarch64,touch,sym.quotearg_char,2
aarch64,touch,dbg.quotearg_alloc_mem,2
aarch64,touch,dbg.rpl_fseeko,4
aarch64,touch,sym.version_etc_va,4
aarch64,touch,dbg.argmatch_valid,0
aarch64,touch,dbg.quotearg_buffer_restyled,0
aarch64,touch,dbg.quotearg_colon_mem,2
aarch64,touch,sym.quotearg_n_style_mem,3
aarch64,touch,dbg.rpl_vfprintf,5
aarch64,touch,sym.xmalloc,2
aarch64,touch,dbg.vasnprintf,0
aarch64,touch,dbg.usage,0
aarch64,touch,dbg.close_stream,0
aarch64,touch,dbg.__xargmatch_internal,0
aarch64,touch,dbg.x2realloc,0
aarch64,touch,dbg.mktime_z,0
aarch64,touch,dbg.posixtime,0
aarch64,touch,dbg.yyparse,0
aarch64,touch,sym.deregister_tm_clones,2
aarch64,touch,dbg.set_program_name,0
aarch64,touch,dbg.xnrealloc,0
aarch64,touch,dbg.parse_datetime,2
aarch64,touch,dbg.quotearg_free,4
aarch64,touch,sym.quotearg_n_custom_mem,3
aarch64,touch,dbg.ximemdup,2
aarch64,touch,dbg.save_abbr,0
aarch64,touch,dbg.argmatch_to_argument,4
aarch64,touch,sym.ximalloc,2
aarch64,touch,dbg.version_etc_ar,4
aarch64,touch,dbg.localtime_rz,0
aarch64,touch,sym.__strftime_internal.isra.0,0
aarch64,touch,dbg.mktime_internal,0
aarch64,touch,dbg.rpl_fflush,2
aarch64,touch,dbg.argmatch_invalid,2
aarch64,touch,sym.debug_print_current_time.part.0,0
aarch64,touch,sym.debug_strfdatetime.constprop.0,3
aarch64,touch,dbg.rpl_mbrtowc,2
aarch64,touch,dbg.dbg_printf,2
aarch64,touch,dbg.posix2_version,3
aarch64,touch,dbg.xcharalloc,2
aarch64,touch,dbg.ranged_convert,0
aarch64,touch,sym.call_weak_fn,2
aarch64,touch,sym.__do_global_dtors_aux,4
aarch64,touch,sym.time_zone_hhmm.isra.0,0
aarch64,touch,sym.quotearg_n_style,3
aarch64,touch,dbg.close_stdout,0
aarch64,touch,dbg.hard_locale,4
aarch64,touch,dbg.quotearg_style_mem,3
aarch64,touch,sym.xireallocarray,2
aarch64,touch,dbg.xpalloc,0
aarch64,touch,dbg.locale_charset,2
aarch64,touch,dbg.main,0
aarch64,touch,dbg.tzalloc,4
aarch64,touch,sym.xreallocarray,0
aarch64,touch,dbg.xzalloc,2
aarch64,touch,dbg.fdutimensat,0
aarch64,touch,dbg.rpl_fclose,0
aarch64,touch,dbg.digits_to_date_time,0
aarch64,touch,sym.xrealloc,2
aarch64,touch,sym.argmatch_exact,4
aarch64,touch,dbg.setlocale_null_r,0
aarch64,touch,dbg.mktime_ok,2
aarch64,touch,dbg.argmatch,7
aarch64,touch,dbg.quotearg_colon,2
aarch64,touch,dbg.xizalloc,2
aarch64,touch,sym.quotearg_n_custom,3
aarch64,touch,fcn.0000d4c0,5
aarch64,touch,sym.str_days.constprop.0,0
aarch64,touch,dbg.quotearg_custom_mem,3
aarch64,touch,dbg.ximemdup0,2
aarch64,touch,sym.lookup_zone,3
aarch64,touch,sym.debug_print_relative_time.part.0,0
aarch64,touch,dbg.parse_datetime_body,0
aarch64,touch,sym.x2nrealloc,0
aarch64,touch,dbg.quotearg_style,3
aarch64,touch,sym.xcalloc,2
aarch64,touch,sym.gettext_quote.part.0,0
aarch64,touch,dbg.time_zone_str,4
aarch64,touch,dbg.quotearg_n_options,6
aarch64,touch,dbg.year,0
aarch64,touch,sym.set_custom_quoting,2
aarch64,touch,sym.revert_tz.part.0,2
aarch64,touch,sym.get_reldate,2
aarch64,touch,dbg.xinmalloc,2
aarch64,touch,dbg.set_tz,0
aarch64,touch,dbg.quotearg_n_style_colon,3
aarch64,touch,sym.xicalloc,2
aarch64,touch,dbg.xstrdup,2
aarch64,touch,dbg.current_timespec,2
aarch64,touch,dbg.version_etc_arn,0
aarch64,touch,dbg.xirealloc,2
aarch64,touch,dbg.printf_fetchargs,3
aarch64,unlink,dbg.locale_charset,2
aarch64,unlink,dbg.parse_long_options,0
aarch64,unlink,dbg.xpalloc,0
aarch64,unlink,sym.xcalloc,2
aarch64,unlink,dbg.version_etc,0
aarch64,unlink,dbg.quotearg_n_options,6
aarch64,unlink,sym.xrealloc,2
aarch64,unlink,sym.quotearg_n_style,3
aarch64,unlink,dbg.xinmalloc,2
aarch64,unlink,dbg.xzalloc,2
aarch64,unlink,dbg.xizalloc,2
aarch64,unlink,dbg.hard_locale,4
aarch64,unlink,dbg.quotearg_buffer_restyled,0
aarch64,unlink,dbg.xstrdup,2
aarch64,unlink,dbg.xcharalloc,2
aarch64,link,sym.__do_global_dtors_aux,4
aarch64,unlink,dbg.xnrealloc,0
aarch64,link,sym.gettext_quote.part.0,0
aarch64,link,sym.quotearg_char_mem,2
aarch64,unlink,sym.quotearg_n_custom,3
aarch64,link,dbg.xzalloc,2
aarch64,unlink,sym.xreallocarray,0
aarch64,link,dbg.quotearg_custom,3
aarch64,unlink,dbg.ximemdup0,2
aarch64,link,dbg.rpl_fclose,0
aarch64,link,sym.ximalloc,2
aarch64,unlink,dbg.quotearg_custom,3
aarch64,unlink,dbg.close_stdout,0
aarch64,stat,dbg.default_format,5
aarch64,unlink,dbg.rpl_fclose,0
aarch64,unlink,sym.ximalloc,2
aarch64,link,dbg.usage,0
aarch64,link,dbg.xnrealloc,0
aarch64,stat,dbg.rpl_fcntl,0
aarch64,unlink,sym.call_weak_fn,2
aarch64,link,sym.quotearg_n_custom,3
aarch64,stat,sym.deregister_tm_clones,2
aarch64,link,sym.xreallocarray,0
aarch64,unlink,dbg.quotearg_style,3
aarch64,stat,dbg.set_program_name,0
aarch64,unlink,dbg.quotearg_alloc_mem,2
aarch64,link,dbg.ximemdup0,2
aarch64,stat,dbg.quotearg_free,4
aarch64,link,sym.xmalloc,2
aarch64,link,dbg.version_etc_ar,4
aarch64,stat,dbg.file_type,8
aarch64,stat,dbg.xcharalloc,2
aarch64,unlink,sym.quotearg_char,2
aarch64,link,sym.set_custom_quoting,2
aarch64,stat,sym.quotearg_n_custom_mem,3
aarch64,unlink,sym.quotearg_n_style_mem,3
aarch64,link,sym.xireallocarray,2
aarch64,stat,dbg.close_stdout,0
aarch64,stat,sym.call_weak_fn,2
aarch64,link,sym.x2nrealloc,0
aarch64,unlink,sym.xmalloc,2
aarch64,stat,dbg.mktime_internal,0
aarch64,link,dbg.parse_long_options,0
aarch64,unlink,dbg.version_etc_ar,4
aarch64,stat,dbg.rpl_fclose,0
aarch64,link,dbg.rpl_fseeko,4
aarch64,unlink,sym.xireallocarray,2
aarch64,link,dbg.ximemdup,2
aarch64,stat,sym.xmemdup,2
aarch64,unlink,sym.x2nrealloc,0
aarch64,stat,dbg.print_stat,4
aarch64,unlink,sym.register_tm_clones,2
aarch64,stat,dbg.dir_name,2
aarch64,unlink,dbg.set_program_name,0
aarch64,link,sym.quotearg_n_style,3
aarch64,stat,dbg.printf_fetchargs,3
aarch64,unlink,dbg.quotearg_free,4
aarch64,stat,dbg.rpl_fseeko,4
aarch64,link,dbg.close_stream,0
aarch64,unlink,dbg.rpl_fseeko,4
aarch64,unlink,dbg.ximemdup,2
aarch64,unlink,sym.deregister_tm_clones,2
aarch64,stat,dbg.areadlink_with_size,0
aarch64,link,sym.version_etc_va,4
aarch64,stat,dbg.mktime_z,0
aarch64,stat,sym.register_tm_clones,2
aarch64,unlink,dbg.close_stream,0
aarch64,stat,sym.quotearg_n_style,3
aarch64,unlink,sym.quotearg_char_mem,2
aarch64,link,dbg.quotearg_buffer_restyled,0
aarch64,unlink,sym.version_etc_va,4
aarch64,unlink,dbg.quotearg_custom_mem,3
aarch64,link,dbg.quotearg_n_options,6
aarch64,unlink,dbg.setlocale_null_r,0
aarch64,link,dbg.setlocale_null_r,0
aarch64,unlink,dbg.quotearg_style_mem,3
aarch64,unlink,dbg.rpl_mbrtowc,2
aarch64,link,dbg.rpl_fflush,2
aarch64,unlink,sym.__do_global_dtors_aux,4
aarch64,link,sym.quotearg_n_custom_mem,3
aarch64,link,sym.xmemdup,2
aarch64,unlink,dbg.rpl_fflush,2
aarch64,link,dbg.close_stdout,0
aarch64,unlink,sym.gettext_quote.part.0,0
aarch64,link,dbg.quotearg_custom_mem,3
aarch64,unlink,sym.quotearg_n_custom_mem,3
aarch64,stat,sym.__strftime_internal.isra.0,0
aarch64,link,sym.call_weak_fn,2
aarch64,unlink,sym.xmemdup,2
aarch64,unlink,dbg.main,0
aarch64,link,dbg.rpl_mbrtowc,2
aarch64,unlink,dbg.version_etc_arn,0
aarch64,link,dbg.quotearg_colon,2
aarch64,unlink,dbg.xirealloc,2
aarch64,stat,sym.x2nrealloc,0
aarch64,stat,sym.xcalloc,2
aarch64,link,dbg.quotearg_style,3
aarch64,link,dbg.quotearg_alloc_mem,2
aarch64,unlink,dbg.x2realloc,0
aarch64,unlink,dbg.parse_gnu_standard_options_only,0
aarch64,link,dbg.quotearg_n_style_colon,3
aarch64,stat,dbg.chdir_long,0
aarch64,link,sym.xicalloc,2
aarch64,unlink,dbg.usage,0
aarch64,link,dbg.xnmalloc,2
aarch64,stat,sym.free_mount_entry,2
aarch64,unlink,dbg.quotearg_n_style_colon,3
aarch64,stat,sym.revert_tz.part.0,2
aarch64,unlink,dbg.quotearg_colon,2
aarch64,link,sym.quotearg_char,2
aarch64,stat,dbg.ranged_convert,0
aarch64,unlink,sym.xicalloc,2
aarch64,stat,sym.quotearg_n_custom,3
aarch64,stat,sym.set_custom_quoting,2
aarch64,unlink,dbg.xnmalloc,2
aarch64,link,dbg.quotearg_colon_mem,2
aarch64,stat,dbg.xinmalloc,2
aarch64,link,sym.quotearg_n_style_mem,3
aarch64,unlink,dbg.quotearg_colon_mem,2
aarch64,stat,dbg.last_component,6
aarch64,stat,dbg.quotearg_custom_mem,3
aarch64,unlink,sym.set_custom_quoting,2
aarch64,link,dbg.locale_charset,2
aarch64,stat,sym.__do_global_dtors_aux,4
aarch64,link,dbg.version_etc_arn,0
aarch64,stat,dbg.set_tz,0
aarch64,link,dbg.xirealloc,2
aarch64,link,dbg.parse_gnu_standard_options_only,0
aarch64,stat,dbg.tzalloc,4
aarch64,stat,dbg.argmatch_to_argument,4
aarch64,link,dbg.x2realloc,0
aarch64,link,sym.register_tm_clones,2
aarch64,link,dbg.set_program_name,0
aarch64,stat,sym.argmatch_exact,4
aarch64,link,dbg.xpalloc,0
aarch64,stat,sym.gettext_quote.part.0,0
aarch64,link,dbg.quotearg_free,4
aarch64,link,sym.xcalloc,2
aarch64,link,dbg.version_etc,0
aarch64,stat,dbg.xnmalloc,2
aarch64,link,dbg.main,0
aarch64,link,sym.xrealloc,2
aarch64,link,dbg.xinmalloc,2
aarch64,link,dbg.xizalloc,2
aarch64,link,dbg.hard_locale,4
aarch64,link,dbg.xstrdup,2
aarch64,link,sym.deregister_tm_clones,2
aarch64,link,dbg.quotearg_style_mem,3
aarch64,link,dbg.xcharalloc,2
aarch64,stat,dbg.vasnprintf,0
aarch64,stat,dbg.quotearg_n_style_colon,3
aarch64,stat,dbg.x2realloc,0
aarch64,stat,dbg.close_stream,0
aarch64,stat,dbg.hard_locale,4
aarch64,stat,dbg.quotearg_custom,3
aarch64,stat,dbg.quotearg_alloc_mem,2
aarch64,stat,dbg.find_mount_point,0
aarch64,true,dbg.xcharalloc,2
aarch64,true,sym.xrealloc,2
aarch64,true,sym.quotearg_n_style,3
aarch64,true,dbg.xinmalloc,2
aarch64,true,sym.set_custom_quoting,2
aarch64,true,dbg.xzalloc,2
aarch64,true,dbg.quotearg_custom,3
aarch64,stat,dbg.quotearg_buffer_restyled,0
aarch64,stat,dbg.quotearg_colon_mem,2
aarch64,stat,dbg.xvasprintf,0
aarch64,stat,dbg.__xargmatch_internal,0
aarch64,stat,dbg.xzalloc,2
aarch64,stat,sym.xreallocarray,0
aarch64,stat,dbg.fd_safer,2
aarch64,stat,dbg.imaxtostr,4
aarch64,stat,sym.tzfree,6
aarch64,stat,dbg.format_code_offset,2
aarch64,stat,dbg.base_len,3
aarch64,stat,sym.xireallocarray,2
aarch64,stat,dbg.restore_cwd,2
aarch64,stat,dbg.xpalloc,0
aarch64,stat,dbg.do_stat,0
aarch64,stat,dbg.save_abbr,0
aarch64,true,dbg.quotearg_buffer_restyled,0
aarch64,stat,sym.xrealloc,2
aarch64,true,dbg.setlocale_null_r,0
aarch64,stat,dbg.strmode,2
aarch64,true,dbg.rpl_fclose,0
aarch64,true,sym.ximalloc,2
aarch64,stat,dbg.quotearg_style_mem,3
aarch64,stat,dbg.mdir_name,4
aarch64,true,dbg.close_stream,0
aarch64,stat,dbg.free_cwd,2
aarch64,stat,fcn.00007fe0,5
aarch64,true,dbg.xnrealloc,0
aarch64,stat,dbg.argmatch_invalid,2
aarch64,true,sym.xreallocarray,0
aarch64,stat,sym.xicalloc,2
aarch64,true,dbg.ximemdup0,2
aarch64,true,sym.quotearg_n_style_mem,3
aarch64,stat,dbg.setlocale_null_r,0
aarch64,stat,dbg.localtime_rz,0
aarch64,true,sym.xmalloc,2
aarch64,true,dbg.version_etc_ar,4
aarch64,true,sym.xireallocarray,2
aarch64,true,sym.x2nrealloc,0
aarch64,true,dbg.quotearg_style,3
aarch64,true,dbg.quotearg_alloc_mem,2
aarch64,true,dbg.rpl_fflush,2
aarch64,stat,dbg.main,0
aarch64,true,sym.quotearg_char,2
aarch64,stat,dbg.quotearg_colon,2
aarch64,true,dbg.quotearg_free,4
aarch64,stat,dbg.make_format,0
aarch64,true,sym.quotearg_n_custom_mem,3
aarch64,true,dbg.ximemdup,2
aarch64,true,sym.register_tm_clones,2
aarch64,true,sym.call_weak_fn,2
aarch64,stat,dbg.version_etc_arn,0
aarch64,true,dbg.quotearg_style_mem,3
aarch64,stat,dbg.xirealloc,2
aarch64,stat,dbg.find_bind_mount,9
aarch64,true,dbg.set_program_name,0
aarch64,stat,dbg.unescape_tab,0
aarch64,true,sym.gettext_quote.part.0,0
aarch64,stat,dbg.rpl_vasprintf,3
aarch64,true,sym.xmemdup,2
aarch64,stat,dbg.xizalloc,2
aarch64,true,sym.quotearg_char_mem,2
aarch64,stat,dbg.quotearg_style,3
aarch64,true,sym.version_etc_va,4
aarch64,stat,dbg.rpl_mbrtowc,2
aarch64,stat,dbg.xstrdup,2
aarch64,stat,dbg.argmatch_valid,0
aarch64,stat,dbg.xstrcat,0
aarch64,true,dbg.rpl_mbrtowc,2
aarch64,stat,dbg.quotearg_n_options,6
aarch64,true,dbg.quotearg_colon,2
aarch64,true,sym.deregister_tm_clones,2
aarch64,stat,dbg.rpl_fflush,2
aarch64,mknod,dbg.set_program_name,0
aarch64,true,dbg.main,5
aarch64,stat,dbg.xgetcwd,2
aarch64,mknod,sym.quotearg_n_custom,3
aarch64,true,sym.quotearg_n_custom,3
aarch64,stat,dbg.save_cwd,2
aarch64,true,sym.xicalloc,2
aarch64,stat,dbg.argmatch,7
aarch64,true,dbg.xnmalloc,2
aarch64,mknod,dbg.ximemdup0,2
aarch64,stat,dbg.ximemdup0,2
aarch64,true,sym.__do_global_dtors_aux,4
aarch64,mknod,sym.__do_global_dtors_aux,4
aarch64,stat,dbg.version_etc,0
aarch64,mknod,dbg.quotearg_custom,3
aarch64,true,dbg.hard_locale,4
aarch64,mknod,dbg.xnmalloc,2
aarch64,true,dbg.quotearg_colon_mem,2
aarch64,mknod,sym.ximalloc,2
aarch64,true,dbg.version_etc_arn,0
aarch64,mknod,dbg.mode_create_from_ref,2
aarch64,true,dbg.xirealloc,2
aarch64,true,dbg.x2realloc,0
aarch64,mknod,sym.quotearg_n_style_mem,3
aarch64,true,dbg.xpalloc,0
aarch64,stat,dbg.print_it,0
aarch64,true,sym.xcalloc,2
aarch64,mknod,dbg.quotearg_style_mem,3
aarch64,mknod,sym.xmalloc,2
aarch64,stat,dbg.xnrealloc,0
aarch64,true,dbg.version_etc,0
aarch64,mknod,dbg.setlocale_null_r,0
aarch64,mknod,dbg.rpl_fclose,0
aarch64,true,dbg.close_stdout,0
aarch64,stat,sym.quotearg_char,2
aarch64,mknod,sym.quotearg_n_style,3
aarch64,true,dbg.usage,0
aarch64,true,dbg.quotearg_custom_mem,3
aarch64,stat,sym.version_etc_va,4
aarch64,mknod,sym.xireallocarray,2
aarch64,stat,sym.dir_len,3
aarch64,true,dbg.locale_charset,2
aarch64,mknod,dbg.quotearg_style,3
aarch64,mknod,sym.x2nrealloc,0
aarch64,mknod,sym.quotearg_char_mem,2
aarch64,stat,dbg.print_statfs,0
aarch64,true,dbg.quotearg_n_style_colon,3
aarch64,stat,dbg.locale_charset,2
aarch64,mknod,dbg.close_stream,0
aarch64,stat,dbg.xasprintf,2
aarch64,true,dbg.rpl_fseeko,4
aarch64,mknod,sym.gettext_quote.part.0,0
aarch64,stat,sym.xmalloc,2
aarch64,mknod,dbg.ximemdup,2
aarch64,true,dbg.xizalloc,2
aarch64,stat,dbg.usage,0
aarch64,true,dbg.xstrdup,2
aarch64,true,dbg.quotearg_n_options,6
aarch64,stat,dbg.read_file_system_list,0
aarch64,mknod,dbg.xstrtoumax,0
aarch64,mknod,dbg.quotearg_alloc_mem,2
aarch64,mknod,dbg.xnrealloc,0
aarch64,mknod,sym.xreallocarray,0
aarch64,mknod,sym.version_etc_va,4
aarch64,mknod,dbg.rpl_fflush,2
aarch64,mknod,dbg.quotearg_custom_mem,3
aarch64,mknod,sym.quotearg_char,2
aarch64,mknod,dbg.mode_adjust,0
aarch64,mknod,sym.set_custom_quoting,2
aarch64,mknod,dbg.quotearg_free,4
aarch64,mknod,sym.quotearg_n_custom_mem,3
aarch64,stat,dbg.printf_parse,0
aarch64,mknod,sym.xmemdup,2
aarch64,stat,dbg.ximemdup,2
aarch64,mknod,dbg.quotearg_n_options,6
aarch64,stat,dbg.open_safer,2
aarch64,mknod,dbg.usage,0
aarch64,stat,sym.ximalloc,2
aarch64,stat,sym.quotearg_char_mem,2
aarch64,stat,dbg.version_etc_ar,4
aarch64,mknod,dbg.version_etc_arn,0
aarch64,stat,dbg.human_time,2
aarch64,mknod,dbg.xirealloc,2
aarch64,mknod,dbg.version_etc_ar,4
aarch64,stat,dbg.out_epoch_sec,0
aarch64,mknod,dbg.hard_locale,4
aarch64,stat,sym.quotearg_n_style_mem,3
aarch64,mknod,dbg.x2realloc,0
aarch64,mknod,sym.deregister_tm_clones,2
aarch64,mknod,dbg.quotearg_colon,2
aarch64,mknod,dbg.xpalloc,0
aarch64,mknod,dbg.quotearg_n_style_colon,3
aarch64,mknod,sym.xicalloc,2
aarch64,mknod,dbg.quotearg_buffer_restyled,0
aarch64,mknod,dbg.quotearg_colon_mem,2
aarch64,mknod,dbg.close_stdout,0
aarch64,mknod,dbg.rpl_mbrtowc,2
aarch64,mknod,dbg.xizalloc,2
aarch64,mknod,dbg.mode_compile,0
aarch64,mknod,dbg.main,0
aarch64,mknod,sym.xcalloc,2
aarch64,mknod,dbg.version_etc,0
aarch64,mknod,sym.register_tm_clones,2
aarch64,mknod,dbg.rpl_fseeko,4
aarch64,mknod,sym.xrealloc,2
aarch64,mknod,dbg.xinmalloc,2
aarch64,mknod,dbg.xzalloc,2
aarch64,mknod,dbg.xstrdup,2
aarch64,mknod,dbg.xcharalloc,2
aarch64,mknod,sym.call_weak_fn,2
aarch64,mknod,dbg.locale_charset,2
aarch64,mktemp,dbg.quotearg_colon,2
aarch64,mktemp,dbg.ximemdup,2
aarch64,mktemp,dbg.quotearg_free,4
aarch64,mktemp,sym.maybe_close_stdout,3
aarch64,mktemp,sym.gettext_quote.part.0,0
aarch64,mktemp,sym.quotearg_n_custom_mem,3
aarch64,mktemp,dbg.quotearg_n_options,6
aarch64,mktemp,dbg.rpl_fseeko,4
aarch64,mktemp,sym.deregister_tm_clones,2
aarch64,mktemp,dbg.locale_charset,2
aarch64,mktemp,dbg.try_nocreate,2
aarch64,mktemp,dbg.xnrealloc,0
aarch64,mktemp,sym.xmemdup,2
aarch64,mktemp,sym.xreallocarray,0
aarch64,mktemp,sym.version_etc_va,4
